alphas.0	alphas.1	alphau.0	alphau.1	q
1.124677	0.375263	9.104367	0.169472	0.575691
1.124678	0.375262	8.642287	0.169472	0.566086
1.124685	0.375261	8.642287	0.169472	0.483941
1.124686	0.375261	8.642287	0.169472	0.550146
1.124681	0.375260	8.642287	0.169472	0.586620
1.124680	0.375260	8.642287	0.169472	0.522528
1.124682	0.375260	8.642287	0.169472	0.573512
1.124684	0.375258	10.875015	0.169472	0.533794
1.124678	0.375258	10.875015	0.169472	0.542691
1.124678	0.375258	10.875015	0.169472	0.564221
1.124681	0.375259	10.875015	0.169472	0.536750
1.124694	0.375259	12.964781	0.169472	0.512066
1.124692	0.375260	15.849592	0.169472	0.505968
1.124687	0.375259	15.849592	0.169472	0.546007
1.124677	0.375259	14.634894	0.169472	0.496578
1.124675	0.375260	14.560536	0.169472	0.527712
1.124678	0.375259	14.173401	0.169473	0.564704
1.124674	0.375258	19.763854	0.169473	0.447137
1.124674	0.375260	19.763854	0.169473	0.504118
1.124671	0.375260	14.324087	0.169473	0.547231
1.124665	0.375261	14.324087	0.169472	0.553027
1.124679	0.375261	14.324087	0.169472	0.494242
1.124686	0.375261	12.328001	0.169473	0.465182
1.124690	0.375262	11.370396	0.169473	0.529401
1.124687	0.375261	11.733023	0.169473	0.521236
1.124689	0.375261	15.022437	0.169473	0.534306
1.124688	0.375261	15.183585	0.169473	0.492762
1.124685	0.375263	16.273151	0.169473	0.526568
1.124683	0.375263	11.149233	0.169472	0.482236
1.124670	0.375263	11.149233	0.169472	0.583267
1.124669	0.375262	14.718470	0.169472	0.501057
1.124664	0.375263	12.167241	0.169472	0.587035
1.124664	0.375263	12.167241	0.169472	0.529672
1.124664	0.375263	11.522703	0.169472	0.480139
1.124655	0.375263	13.183605	0.169472	0.509351
1.124646	0.375263	13.183605	0.169472	0.553816
1.124647	0.375262	12.461755	0.169473	0.505124
1.124644	0.375262	14.452415	0.169473	0.552732
1.124646	0.375262	14.452415	0.169473	0.548762
1.124648	0.375261	13.872895	0.169472	0.546924
1.124647	0.375261	16.107083	0.169472	0.507361
1.124643	0.375262	14.545969	0.169472	0.564522
1.124643	0.375261	14.556416	0.169472	0.512072
1.124649	0.375260	14.556416	0.169473	0.475137
1.124654	0.375259	13.325406	0.169473	0.536472
1.124655	0.375258	12.092090	0.169473	0.552456
1.124655	0.375257	12.181975	0.169473	0.482011
1.124661	0.375258	9.599405	0.169473	0.462681
1.124657	0.375257	9.599405	0.169473	0.510321
1.124658	0.375257	9.599405	0.169473	0.474645
1.124663	0.375258	16.015147	0.169473	0.474805
1.124661	0.375258	14.654765	0.169473	0.563297
1.124665	0.375258	8.578433	0.169473	0.471512
1.124668	0.375258	8.578433	0.169473	0.486449
1.124663	0.375258	8.890284	0.169473	0.561638
1.124659	0.375258	8.838892	0.169473	0.473685
1.124662	0.375259	7.519704	0.169473	0.486545
1.124659	0.375260	12.831342	0.169473	0.476553
1.124655	0.375261	10.873357	0.169474	0.435546
1.124647	0.375261	10.873357	0.169474	0.488852
1.124649	0.375261	10.873357	0.169474	0.520497
1.124652	0.375260	10.672713	0.169474	0.520967
1.124655	0.375261	14.250770	0.169474	0.525222
1.124664	0.375260	14.250770	0.169474	0.503329
1.124668	0.375261	14.250770	0.169474	0.562040
1.124659	0.375261	14.250770	0.169474	0.485701
1.124656	0.375261	14.250770	0.169474	0.547842
1.124654	0.375262	14.250770	0.169474	0.510244
1.124645	0.375261	15.184534	0.169474	0.519988
1.124639	0.375261	15.184534	0.169474	0.549658
1.124641	0.375262	15.184534	0.169474	0.497689
1.124648	0.375262	15.184534	0.169474	0.554074
1.124645	0.375262	15.184534	0.169475	0.458553
1.124642	0.375263	14.776585	0.169475	0.460377
1.124647	0.375262	15.158328	0.169475	0.534911
1.124651	0.375261	11.404357	0.169475	0.594955
1.124655	0.375261	12.503950	0.169475	0.505800
1.124660	0.375262	11.494042	0.169475	0.481912
1.124665	0.375263	11.494042	0.169475	0.517676
1.124665	0.375263	12.447807	0.169475	0.504351
1.124659	0.375263	9.472031	0.169475	0.551397
1.124652	0.375263	9.472031	0.169475	0.505070
1.124651	0.375264	9.472031	0.169475	0.448932
1.124660	0.375265	9.472031	0.169474	0.496712
1.124655	0.375264	14.682112	0.169475	0.515239
1.124659	0.375265	14.900916	0.169475	0.451443
1.124658	0.375265	14.900916	0.169475	0.499301
1.124658	0.375265	13.892537	0.169475	0.565858
1.124655	0.375265	13.580849	0.169475	0.559783
1.124658	0.375265	12.529342	0.169475	0.493407
1.124661	0.375265	12.529342	0.169475	0.532756
1.124662	0.375264	10.305355	0.169475	0.597783
1.124666	0.375265	13.904286	0.169476	0.589792
1.124667	0.375265	13.904286	0.169476	0.536932
1.124659	0.375266	13.904286	0.169475	0.502535
1.124668	0.375266	12.722884	0.169476	0.506638
1.124664	0.375267	13.478391	0.169476	0.561398
1.124660	0.375267	13.478391	0.169475	0.608564
1.124652	0.375266	12.725091	0.169475	0.528234
1.124653	0.375267	10.454913	0.169475	0.482648
1.124650	0.375266	15.085516	0.169475	0.487875
1.124657	0.375267	11.570097	0.169475	0.475537
1.124657	0.375267	11.570097	0.169475	0.528972
1.124658	0.375266	13.506691	0.169475	0.512281
1.124652	0.375266	14.855066	0.169475	0.557090
1.124650	0.375266	14.855066	0.169475	0.487492
1.124651	0.375267	15.232495	0.169475	0.522277
1.124650	0.375267	15.232495	0.169475	0.499982
1.124651	0.375266	14.169682	0.169475	0.519763
1.124659	0.375267	9.439765	0.169475	0.494918
1.124661	0.375267	9.439765	0.169475	0.555950
1.124668	0.375268	9.439765	0.169475	0.571717
1.124662	0.375268	9.439765	0.169475	0.537024
1.124667	0.375267	9.439765	0.169475	0.551585
1.124672	0.375267	10.096715	0.169475	0.534294
1.124675	0.375267	10.214783	0.169475	0.480393
1.124675	0.375267	10.214783	0.169475	0.509281
1.124676	0.375266	11.333148	0.169476	0.575886
1.124672	0.375267	13.677420	0.169476	0.567121
1.124675	0.375266	13.677420	0.169476	0.511163
1.124673	0.375267	13.500550	0.169476	0.510763
1.124670	0.375268	12.485913	0.169476	0.499305
1.124677	0.375268	11.151770	0.169476	0.540886
1.124676	0.375267	10.128135	0.169476	0.552350
1.124674	0.375267	13.154364	0.169476	0.489574
1.124680	0.375268	14.831146	0.169476	0.546538
1.124676	0.375268	15.956375	0.169476	0.481130
1.124679	0.375267	15.956375	0.169476	0.580021
1.124687	0.375267	15.956375	0.169476	0.469292
1.124681	0.375267	15.956375	0.169476	0.549357
1.124679	0.375267	15.956375	0.169476	0.553018
1.124679	0.375268	15.105848	0.169476	0.480028
1.124669	0.375267	15.105848	0.169476	0.531582
1.124671	0.375267	15.105848	0.169476	0.496078
1.124673	0.375266	14.725926	0.169476	0.542284
1.124673	0.375265	13.811886	0.169476	0.480539
1.124674	0.375265	15.438133	0.169476	0.489811
1.124682	0.375265	16.010217	0.169476	0.520900
1.124687	0.375265	14.046160	0.169477	0.519471
1.124686	0.375265	11.405835	0.169477	0.507542
1.124681	0.375266	11.058247	0.169477	0.496169
1.124682	0.375266	10.088784	0.169477	0.522046
1.124681	0.375266	10.088784	0.169477	0.557606
1.124670	0.375266	10.027619	0.169477	0.556834
1.124676	0.375266	10.027619	0.169477	0.501985
1.124679	0.375265	10.186362	0.169477	0.524159
1.124682	0.375265	8.616222	0.169476	0.494991
1.124676	0.375265	9.313615	0.169477	0.488256
1.124678	0.375265	9.313615	0.169476	0.533103
1.124678	0.375264	9.313615	0.169476	0.518113
1.124681	0.375264	9.313615	0.169476	0.546444
1.124681	0.375264	8.848223	0.169476	0.552302
1.124678	0.375264	8.453298	0.169476	0.538663
1.124678	0.375264	8.453298	0.169476	0.542722
1.124681	0.375264	8.453298	0.169476	0.568074
1.124683	0.375265	8.453298	0.169476	0.563708
1.124676	0.375265	8.453298	0.169476	0.503549
1.124687	0.375265	8.453298	0.169476	0.512017
1.124689	0.375264	9.374260	0.169476	0.522520
1.124690	0.375264	8.625425	0.169476	0.508444
1.124689	0.375264	8.625425	0.169476	0.534813
1.124693	0.375264	11.361695	0.169476	0.483247
1.124697	0.375263	12.039280	0.169476	0.525651
1.124691	0.375262	12.039280	0.169476	0.458230
1.124691	0.375262	12.139861	0.169476	0.515547
1.124697	0.375262	12.139861	0.169476	0.522362
1.124698	0.375263	12.139861	0.169476	0.494639
1.124706	0.375263	12.139861	0.169476	0.535342
1.124697	0.375264	11.815338	0.169476	0.532083
1.124694	0.375264	11.815338	0.169475	0.479937
1.124697	0.375265	11.815338	0.169476	0.558992
1.124693	0.375265	10.653609	0.169475	0.564452
1.124690	0.375265	10.757218	0.169476	0.460795
1.124690	0.375265	13.091093	0.169476	0.495883
1.124688	0.375265	12.952328	0.169476	0.514731
1.124689	0.375264	12.809547	0.169476	0.510707
1.124693	0.375264	12.809547	0.169476	0.498385
1.124689	0.375264	12.307996	0.169476	0.487545
1.124692	0.375263	12.307996	0.169476	0.517960
1.124690	0.375264	12.307996	0.169476	0.572437
1.124685	0.375262	12.307996	0.169476	0.528060
1.124693	0.375262	12.888926	0.169476	0.499206
1.124692	0.375261	12.888926	0.169476	0.465300
1.124685	0.375261	12.888926	0.169476	0.501455
1.124688	0.375260	12.888926	0.169476	0.502585
1.124691	0.375260	12.888926	0.169477	0.586909
1.124699	0.375261	12.888926	0.169476	0.523328
1.124696	0.375260	12.888926	0.169476	0.522537
1.124703	0.375260	12.888926	0.169477	0.417537
1.124707	0.375259	12.736830	0.169476	0.591502
1.124704	0.375259	12.736830	0.169477	0.506851
1.124693	0.375259	12.736830	0.169477	0.528625
1.124696	0.375258	11.110646	0.169477	0.486137
1.124696	0.375258	9.017519	0.169477	0.577832
1.124691	0.375258	13.708062	0.169477	0.496993
1.124686	0.375257	13.708062	0.169477	0.454950
1.124685	0.375257	13.708062	0.169477	0.518085
1.124687	0.375258	13.708062	0.169477	0.527828
1.124687	0.375257	16.025389	0.169477	0.528136
1.124692	0.375257	16.025389	0.169477	0.513996
1.124701	0.375257	16.441840	0.169477	0.501704
1.124695	0.375256	15.274682	0.169478	0.535180
1.124689	0.375256	15.274682	0.169478	0.444068
1.124692	0.375256	12.100882	0.169477	0.529434
1.124693	0.375257	12.927856	0.169477	0.480485
1.124681	0.375256	12.638915	0.169477	0.531122
1.124687	0.375257	12.638915	0.169477	0.511955
1.124694	0.375257	12.638915	0.169477	0.479644
1.124690	0.375257	12.638915	0.169477	0.521638
1.124689	0.375258	11.349010	0.169477	0.558439
1.124685	0.375258	13.620268	0.169477	0.589694
1.124694	0.375258	9.249710	0.169477	0.515175
1.124689	0.375258	10.652436	0.169477	0.569405
1.124684	0.375256	10.652436	0.169477	0.494806
1.124684	0.375258	10.652436	0.169477	0.507275
1.124677	0.375257	14.889594	0.169476	0.553641
1.124672	0.375256	14.889594	0.169476	0.557869
1.124670	0.375257	14.889594	0.169476	0.499692
1.124668	0.375257	14.846388	0.169477	0.539612
1.124669	0.375257	13.881211	0.169477	0.519636
1.124669	0.375256	11.912174	0.169477	0.593300
1.124673	0.375257	11.981610	0.169477	0.527023
1.124669	0.375258	11.981610	0.169477	0.503669
1.124670	0.375257	14.181672	0.169476	0.503343
1.124675	0.375257	14.181672	0.169476	0.534661
1.124680	0.375257	12.589116	0.169476	0.504159
1.124677	0.375257	10.781810	0.169477	0.532221
1.124678	0.375256	10.781810	0.169477	0.506796
1.124680	0.375256	12.247479	0.169477	0.555933
1.124684	0.375257	13.891206	0.169476	0.583639
1.124678	0.375256	14.693687	0.169476	0.476316
1.124679	0.375257	14.693687	0.169476	0.505406
1.124679	0.375256	14.693687	0.169476	0.542793
1.124685	0.375256	12.362491	0.169477	0.460303
1.124685	0.375258	12.362491	0.169477	0.518531
1.124686	0.375256	14.835023	0.169477	0.504447
1.124688	0.375257	11.488665	0.169477	0.510556
1.124692	0.375258	9.900943	0.169477	0.513380
1.124695	0.375257	10.028988	0.169477	0.487586
1.124703	0.375257	9.842287	0.169477	0.545845
1.124704	0.375257	11.513601	0.169477	0.508076
1.124699	0.375257	10.963560	0.169476	0.500422
1.124707	0.375257	12.331352	0.169477	0.519711
1.124709	0.375256	12.331352	0.169477	0.482431
1.124705	0.375255	12.756153	0.169477	0.523985
1.124704	0.375255	11.368883	0.169477	0.487537
1.124704	0.375255	8.576398	0.169476	0.500322
1.124708	0.375255	8.576398	0.169477	0.563538
1.124713	0.375255	13.287337	0.169476	0.519771
1.124713	0.375254	16.257434	0.169476	0.555737
1.124710	0.375254	15.585058	0.169476	0.545042
1.124708	0.375255	15.585058	0.169476	0.519078
1.124712	0.375255	14.409499	0.169476	0.522930
1.124710	0.375255	12.185846	0.169476	0.484977
1.124715	0.375255	15.652816	0.169476	0.517347
1.124713	0.375255	15.652816	0.169476	0.521879
1.124713	0.375255	16.987798	0.169476	0.489881
1.124716	0.375255	16.987798	0.169476	0.529955
1.124711	0.375256	17.075784	0.169476	0.542264
1.124708	0.375255	16.765176	0.169476	0.527432
1.124704	0.375254	16.765176	0.169476	0.472548
1.124696	0.375253	18.380600	0.169476	0.485037
1.124696	0.375253	11.970101	0.169476	0.566833
1.124701	0.375253	9.225075	0.169476	0.547333
1.124702	0.375252	9.225075	0.169476	0.490192
1.124706	0.375251	9.225075	0.169476	0.479830
1.124709	0.375252	9.225075	0.169477	0.441052
1.124707	0.375252	9.225075	0.169476	0.597993
1.124709	0.375252	13.935236	0.169476	0.575234
1.124706	0.375253	15.126854	0.169476	0.502120
1.124707	0.375252	14.638230	0.169476	0.551130
1.124708	0.375253	14.638230	0.169476	0.531727
1.124713	0.375252	13.169354	0.169476	0.499078
1.124712	0.375253	10.947925	0.169476	0.494566
1.124713	0.375253	10.133114	0.169477	0.458693
1.124710	0.375254	10.133114	0.169476	0.516457
1.124716	0.375254	10.318045	0.169477	0.562059
1.124713	0.375255	10.318045	0.169477	0.515504
1.124713	0.375256	9.856269	0.169477	0.495162
1.124711	0.375257	9.318168	0.169477	0.498581
1.124713	0.375257	9.318168	0.169477	0.486238
1.124712	0.375257	9.318168	0.169477	0.475492
1.124713	0.375257	9.318168	0.169477	0.559970
1.124717	0.375256	9.318168	0.169477	0.587430
1.124721	0.375256	12.413667	0.169477	0.509773
1.124717	0.375256	14.179958	0.169477	0.513821
1.124719	0.375257	14.179958	0.169477	0.539248
1.124716	0.375258	12.295238	0.169477	0.572492
1.124713	0.375258	13.187652	0.169477	0.538465
1.124713	0.375258	18.595280	0.169477	0.495353
1.124705	0.375258	10.545378	0.169477	0.527129
1.124704	0.375258	10.545378	0.169477	0.476747
1.124701	0.375258	10.545378	0.169477	0.534741
1.124702	0.375259	9.392831	0.169476	0.514442
1.124707	0.375259	10.754118	0.169476	0.504014
1.124698	0.375259	10.754118	0.169477	0.553499
1.124685	0.375259	10.754118	0.169477	0.596785
1.124678	0.375259	14.866172	0.169476	0.538030
1.124682	0.375259	14.866172	0.169476	0.568042
1.124671	0.375260	14.866172	0.169476	0.572823
1.124678	0.375259	14.346273	0.169476	0.530188
1.124681	0.375257	14.346273	0.169476	0.558849
1.124677	0.375257	13.942317	0.169476	0.474941
1.124677	0.375258	12.656415	0.169477	0.532301
1.124687	0.375257	12.656415	0.169476	0.486372
1.124686	0.375256	12.656415	0.169477	0.592887
1.124685	0.375256	12.656415	0.169477	0.526526
1.124680	0.375256	16.097822	0.169476	0.431623
1.124681	0.375257	14.124873	0.169476	0.485775
1.124686	0.375255	16.179505	0.169476	0.451151
1.124691	0.375256	13.135908	0.169476	0.514243
1.124685	0.375257	13.135908	0.169476	0.502119
1.124683	0.375257	15.266355	0.169476	0.441142
1.124682	0.375256	15.266355	0.169476	0.497573
1.124687	0.375256	14.419484	0.169476	0.545140
1.124689	0.375256	11.407898	0.169476	0.567506
1.124685	0.375256	11.407898	0.169476	0.462517
1.124687	0.375257	11.407898	0.169476	0.528566
1.124695	0.375257	11.036477	0.169476	0.509051
1.124699	0.375257	9.080203	0.169476	0.510851
1.124693	0.375256	9.080203	0.169476	0.558587
1.124688	0.375256	9.080203	0.169476	0.496118
1.124682	0.375256	9.080203	0.169475	0.488572
1.124688	0.375255	9.080203	0.169475	0.511972
1.124685	0.375255	12.192055	0.169475	0.439493
1.124684	0.375255	12.192055	0.169476	0.527374
1.124684	0.375256	12.261705	0.169476	0.551828
1.124689	0.375255	12.261705	0.169475	0.536569
1.124683	0.375255	10.703962	0.169475	0.538280
1.124677	0.375255	11.017514	0.169475	0.499711
1.124675	0.375256	10.889758	0.169476	0.537005
1.124678	0.375256	10.889758	0.169476	0.489232
1.124679	0.375256	11.503940	0.169476	0.553278
1.124676	0.375256	11.082493	0.169476	0.424828
1.124676	0.375255	11.925697	0.169476	0.571806
1.124677	0.375255	18.474036	0.169476	0.494158
1.124676	0.375256	18.474036	0.169475	0.447193
1.124672	0.375255	18.546211	0.169475	0.497263
1.124670	0.375255	18.546211	0.169476	0.441930
1.124672	0.375255	17.791062	0.169475	0.576522
1.124679	0.375255	17.791062	0.169475	0.484868
1.124683	0.375255	15.193394	0.169475	0.553659
1.124679	0.375255	15.358536	0.169475	0.556292
1.124676	0.375255	15.420839	0.169475	0.522204
1.124675	0.375254	13.388620	0.169475	0.461957
1.124678	0.375254	10.868380	0.169475	0.526121
1.124677	0.375255	14.176242	0.169475	0.503366
1.124682	0.375254	14.777135	0.169475	0.562062
1.124683	0.375254	13.138577	0.169475	0.519196
1.124672	0.375255	14.797756	0.169475	0.518897
1.124665	0.375255	14.797756	0.169475	0.507337
1.124664	0.375255	16.317361	0.169475	0.511028
1.124661	0.375255	16.983246	0.169475	0.510966
1.124666	0.375254	15.590638	0.169474	0.464098
1.124661	0.375253	12.655740	0.169474	0.574521
1.124661	0.375254	12.655740	0.169474	0.572103
1.124660	0.375253	13.338296	0.169474	0.479703
1.124660	0.375253	11.923730	0.169474	0.543756
1.124651	0.375252	11.923730	0.169474	0.610967
1.124651	0.375252	14.405458	0.169474	0.557807
1.124654	0.375252	15.148559	0.169475	0.575607
1.124655	0.375252	15.148559	0.169474	0.583221
1.124657	0.375252	15.167326	0.169474	0.519955
1.124651	0.375252	17.274695	0.169474	0.519242
1.124651	0.375254	17.274695	0.169474	0.509576
1.124651	0.375254	17.274695	0.169474	0.489794
1.124655	0.375254	17.274695	0.169474	0.540273
1.124658	0.375255	19.843836	0.169474	0.534047
1.124656	0.375255	18.503090	0.169474	0.534724
1.124650	0.375255	18.503090	0.169474	0.515315
1.124649	0.375256	15.461578	0.169474	0.519601
1.124654	0.375256	15.461578	0.169474	0.509355
1.124643	0.375256	15.207735	0.169474	0.510987
1.124645	0.375257	15.099798	0.169474	0.598638
1.124644	0.375256	15.166319	0.169474	0.515259
1.124648	0.375255	11.814435	0.169474	0.518406
1.124653	0.375254	10.941836	0.169474	0.575003
1.124648	0.375254	10.313391	0.169474	0.535006
1.124653	0.375254	10.313391	0.169474	0.575462
1.124654	0.375254	10.939909	0.169474	0.478732
1.124650	0.375253	10.939909	0.169474	0.522865
1.124649	0.375255	11.808287	0.169474	0.508174
1.124646	0.375254	13.190587	0.169474	0.516500
1.124644	0.375254	13.190587	0.169474	0.465038
1.124640	0.375253	11.852273	0.169474	0.479231
1.124646	0.375253	11.852273	0.169474	0.512709
1.124642	0.375253	11.861201	0.169475	0.568069
1.124648	0.375253	10.336751	0.169474	0.484578
1.124646	0.375253	10.336751	0.169474	0.557816
1.124645	0.375251	10.336751	0.169475	0.542626
1.124647	0.375252	14.374302	0.169475	0.522605
1.124643	0.375252	14.820913	0.169475	0.577575
1.124647	0.375252	16.262319	0.169475	0.535652
1.124648	0.375252	16.262319	0.169475	0.572234
1.124645	0.375252	15.028732	0.169475	0.582813
1.124651	0.375251	15.028732	0.169475	0.573277
1.124651	0.375251	16.787100	0.169475	0.503663
1.124652	0.375251	16.787100	0.169475	0.556426
1.124647	0.375252	17.075334	0.169475	0.482742
1.124648	0.375252	17.075334	0.169475	0.503637
1.124655	0.375251	13.207488	0.169475	0.562552
1.124652	0.375251	13.207488	0.169475	0.494000
1.124648	0.375251	14.295975	0.169475	0.456680
1.124654	0.375251	14.295975	0.169475	0.525842
1.124650	0.375251	17.228601	0.169475	0.492622
1.124656	0.375251	17.228601	0.169475	0.609058
1.124658	0.375251	11.731127	0.169475	0.578995
1.124661	0.375252	14.521062	0.169475	0.456641
1.124659	0.375251	9.295578	0.169475	0.494083
1.124662	0.375253	9.295578	0.169475	0.517085
1.124663	0.375254	9.295578	0.169475	0.540047
1.124660	0.375254	10.023548	0.169475	0.542362
1.124657	0.375253	10.516670	0.169475	0.552717
1.124660	0.375253	9.370958	0.169475	0.498160
1.124665	0.375252	9.370958	0.169475	0.534693
1.124662	0.375251	9.370958	0.169475	0.547686
1.124660	0.375252	11.662202	0.169475	0.536849
1.124662	0.375251	14.218198	0.169475	0.561328
1.124660	0.375251	12.055753	0.169475	0.514880
1.124664	0.375250	12.055753	0.169475	0.543523
1.124661	0.375251	12.000355	0.169475	0.516224
1.124667	0.375251	14.452657	0.169474	0.499787
1.124661	0.375251	14.452657	0.169474	0.487803
1.124659	0.375251	14.452657	0.169474	0.516242
1.124656	0.375250	14.943919	0.169474	0.579952
1.124652	0.375250	14.101699	0.169474	0.581377
1.124659	0.375249	13.666610	0.169474	0.562309
1.124662	0.375249	18.479127	0.169474	0.542218
1.124661	0.375249	17.190899	0.169474	0.523174
1.124654	0.375249	8.770612	0.169474	0.457045
1.124654	0.375250	12.828422	0.169474	0.513846
1.124646	0.375250	12.828422	0.169474	0.537553
1.124644	0.375249	10.330244	0.169474	0.574904
1.124640	0.375249	11.778389	0.169473	0.539609
1.124640	0.375249	10.705876	0.169474	0.606342
1.124652	0.375249	10.705876	0.169474	0.533127
1.124650	0.375250	11.989118	0.169473	0.525253
1.124655	0.375250	11.955599	0.169474	0.511179
1.124658	0.375250	13.923590	0.169474	0.537794
1.124664	0.375250	13.923590	0.169474	0.561285
1.124663	0.375250	12.179879	0.169474	0.580748
1.124664	0.375250	13.299280	0.169474	0.523049
1.124670	0.375250	13.299280	0.169474	0.465933
1.124674	0.375250	13.968880	0.169474	0.529188
1.124681	0.375249	13.968880	0.169474	0.526631
1.124683	0.375250	12.027749	0.169474	0.484040
1.124686	0.375251	13.748665	0.169474	0.518507
1.124686	0.375250	13.748665	0.169474	0.495304
1.124690	0.375251	14.799352	0.169474	0.543261
1.124683	0.375251	16.022654	0.169473	0.480960
1.124687	0.375251	16.022654	0.169473	0.468132
1.124690	0.375250	10.875736	0.169473	0.473718
1.124692	0.375250	10.875736	0.169473	0.524794
1.124691	0.375249	14.051322	0.169474	0.549584
1.124696	0.375250	12.898641	0.169474	0.475691
1.124695	0.375249	9.935439	0.169474	0.577134
1.124691	0.375249	9.766922	0.169474	0.558573
1.124691	0.375249	9.753415	0.169474	0.575591
1.124694	0.375250	9.753415	0.169474	0.481511
1.124692	0.375249	12.134349	0.169474	0.520563
1.124686	0.375249	14.222585	0.169474	0.490303
1.124689	0.375248	14.222585	0.169474	0.481017
1.124684	0.375247	14.222585	0.169474	0.459551
1.124681	0.375247	14.222585	0.169474	0.505514
1.124680	0.375247	13.948763	0.169474	0.523141
1.124679	0.375248	11.133873	0.169474	0.553432
1.124670	0.375248	10.939140	0.169474	0.463974
1.124667	0.375248	10.939140	0.169474	0.515466
1.124670	0.375249	13.709878	0.169473	0.550829
1.124677	0.375249	12.808320	0.169473	0.475304
1.124669	0.375249	12.865109	0.169474	0.525199
1.124665	0.375249	12.049530	0.169474	0.586956
1.124662	0.375249	10.137482	0.169474	0.478815
1.124660	0.375249	13.161029	0.169474	0.586955
1.124662	0.375249	14.637149	0.169474	0.482840
1.124669	0.375249	14.637149	0.169474	0.533524
1.124667	0.375248	14.637149	0.169474	0.470465
1.124666	0.375247	16.199972	0.169474	0.485799
1.124670	0.375247	16.199972	0.169474	0.508881
1.124671	0.375247	16.199972	0.169474	0.525234
1.124673	0.375247	14.834909	0.169474	0.586799
1.124672	0.375246	14.834909	0.169474	0.603083
1.124664	0.375245	16.486981	0.169474	0.531648
1.124662	0.375245	16.486981	0.169474	0.530161
1.124667	0.375246	13.093154	0.169474	0.502319
1.124668	0.375246	14.749650	0.169474	0.567351
1.124667	0.375246	14.749650	0.169474	0.508326
1.124663	0.375246	14.749650	0.169474	0.504440
1.124655	0.375245	12.830758	0.169475	0.573826
1.124657	0.375245	14.809000	0.169475	0.518792
1.124650	0.375245	17.762925	0.169475	0.518649
1.124642	0.375244	10.964794	0.169474	0.537853
1.124636	0.375244	10.964794	0.169475	0.493768
1.124627	0.375244	11.258379	0.169475	0.563743
1.124632	0.375244	10.936488	0.169475	0.512939
1.124624	0.375243	10.936488	0.169475	0.507578
1.124623	0.375244	11.648396	0.169475	0.490605
1.124625	0.375244	13.413558	0.169474	0.472227
1.124634	0.375243	13.413558	0.169474	0.536948
1.124629	0.375244	13.413558	0.169475	0.495589
1.124624	0.375244	13.273312	0.169475	0.575399
1.124632	0.375245	13.273312	0.169475	0.469412
1.124626	0.375246	13.284098	0.169475	0.515413
1.124625	0.375246	13.284098	0.169475	0.480649
1.124624	0.375246	12.534564	0.169475	0.509555
1.124628	0.375246	12.534564	0.169475	0.527594
1.124634	0.375246	12.015247	0.169475	0.488498
1.124641	0.375246	10.658697	0.169476	0.591099
1.124636	0.375247	14.045607	0.169476	0.519989
1.124634	0.375248	14.045607	0.169476	0.568804
1.124630	0.375248	13.283714	0.169476	0.489815
1.124634	0.375247	10.710077	0.169475	0.534134
1.124628	0.375248	7.884045	0.169475	0.560232
1.124633	0.375249	12.425971	0.169475	0.538636
1.124631	0.375249	12.379837	0.169475	0.475829
1.124632	0.375250	12.379837	0.169476	0.533406
1.124631	0.375251	14.305095	0.169475	0.533045
1.124623	0.375251	13.619792	0.169475	0.494569
1.124628	0.375251	12.381739	0.169475	0.461398
1.124625	0.375251	12.381739	0.169475	0.581637
1.124628	0.375250	12.007717	0.169475	0.491280
1.124620	0.375249	16.429106	0.169475	0.541186
1.124618	0.375250	16.429106	0.169474	0.494833
1.124622	0.375249	12.912299	0.169474	0.559401
1.124629	0.375250	11.415716	0.169474	0.557696
1.124627	0.375249	11.594764	0.169474	0.470231
1.124627	0.375249	14.347616	0.169474	0.513394
1.124631	0.375249	13.353668	0.169474	0.538737
1.124635	0.375249	18.807212	0.169474	0.557017
1.124634	0.375249	12.704266	0.169474	0.494398
1.124633	0.375250	12.704266	0.169474	0.489924
1.124638	0.375250	12.704266	0.169474	0.549419
1.124645	0.375250	12.577113	0.169474	0.521423
1.124644	0.375251	10.843525	0.169474	0.513855
1.124642	0.375252	10.843525	0.169475	0.552970
1.124645	0.375251	11.694103	0.169474	0.545585
1.124650	0.375251	11.694103	0.169474	0.547231
1.124645	0.375250	11.694103	0.169475	0.556182
1.124651	0.375250	13.060489	0.169475	0.536406
1.124647	0.375251	13.718373	0.169474	0.497482
1.124641	0.375253	11.425527	0.169475	0.507461
1.124643	0.375252	10.686682	0.169475	0.507984
1.124643	0.375252	10.686682	0.169475	0.558673
1.124648	0.375250	11.939125	0.169475	0.540540
1.124641	0.375251	13.839898	0.169475	0.526678
1.124642	0.375251	11.654324	0.169475	0.519992
1.124645	0.375251	13.423976	0.169475	0.548275
1.124649	0.375250	10.660908	0.169475	0.598829
1.124650	0.375251	11.461397	0.169475	0.453841
1.124658	0.375250	12.789665	0.169475	0.567035
1.124660	0.375250	16.528743	0.169475	0.547867
1.124664	0.375251	16.528743	0.169475	0.542315
1.124667	0.375252	14.793824	0.169475	0.474229
1.124666	0.375252	14.793824	0.169475	0.594015
1.124674	0.375253	14.353266	0.169475	0.509921
1.124662	0.375253	12.565939	0.169475	0.556662
1.124662	0.375253	12.054259	0.169475	0.513889
1.124669	0.375253	12.020119	0.169475	0.551850
